2021-07-02 12:52:14,788 - INFO - URL being requested: POST https://sheets.googleapis.com/v4/spreadsheets/1fbbE957jE3KtFOQaQXQBfmkg1Ys3dLSV3pF4yQ77nkM/values/Blad1:append?valueInputOption=RAW&fields=tableRange&alt=json
2021-07-02 12:58:02,670 - INFO - Number of datapoints: 17
2021-07-02 12:58:02,671 - INFO - Currently at 89 of 102
2021-07-02 12:58:02,671 - INFO - Time to upload...
2021-07-02 12:58:02,679 - INFO - URL being requested: GET https://www.googleapis.com/discovery/v1/apis/sheets/v4/rest
2021-07-02 12:58:04,383 - INFO - URL being requested: POST https://sheets.googleapis.com/v4/spreadsheets/1fbbE957jE3KtFOQaQXQBfmkg1Ys3dLSV3pF4yQ77nkM/values/Blad1:append?valueInputOption=RAW&fields=tableRange&alt=json
2021-07-02 13:03:50,281 - INFO - Number of datapoints: 18
2021-07-02 13:03:50,282 - INFO - Currently at 98 of 102
2021-07-02 13:03:50,282 - INFO - Time to upload...
2021-07-02 13:03:50,293 - INFO - URL being requested: GET https://www.googleapis.com/discovery/v1/apis/sheets/v4/rest
2021-07-02 13:03:51,739 - INFO - URL being requested: POST https://sheets.googleapis.com/v4/spreadsheets/1fbbE957jE3KtFOQaQXQBfmkg1Ys3dLSV3pF4yQ77nkM/values/Blad1:append?valueInputOption=RAW&fields=tableRange&alt=json
2021-07-02 13:05:32,640 - INFO - Number of datapoints: 19
2021-07-02 13:05:32,640 - INFO - Currently at 99 of 102
2021-07-02 13:05:32,641 - INFO - Time to upload...
2021-07-02 13:05:32,655 - INFO - URL being requested: GET https://www.googleapis.com/discovery/v1/apis/sheets/v4/rest
2021-07-02 13:05:34,474 - INFO - URL being requested: POST https://sheets.googleapis.com/v4/spreadsheets/1fbbE957jE3KtFOQaQXQBfmkg1Ys3dLSV3pF4yQ77nkM/values/Blad1:append?valueInputOption=RAW&fields=tableRange&alt=json
2021-07-02 13:06:06,010 - INFO - Done with Bidsearch!
2021-07-02 20:23:58,023 - INFO - Running Merx....
2021-07-02 20:23:58,462 - INFO - URL being requested: GET https://www.googleapis.com/discovery/v1/apis/drive/v3/rest
2021-07-02 20:23:58,713 - INFO - URL being requested: POST https://www.googleapis.com/drive/v3/files?fields=id&alt=json
2021-07-02 20:24:01,462 - INFO - URL being requested: GET https://www.googleapis.com/discovery/v1/apis/sheets/v4/rest
2021-07-02 20:24:03,424 - INFO - URL being requested: POST https://sheets.googleapis.com/v4/spreadsheets/1XpiDFTavCGNXO7Yq39NggA1I9kxBS-_s342HdoEZYiI:batchUpdate?alt=json
2021-07-02 20:24:04,095 - INFO - URL being requested: GET https://www.googleapis.com/discovery/v1/apis/sheets/v4/rest
2021-07-02 20:24:05,381 - INFO - URL being requested: POST https://sheets.googleapis.com/v4/spreadsheets/1XpiDFTavCGNXO7Yq39NggA1I9kxBS-_s342HdoEZYiI/values/Blad1:append?valueInputOption=USER_ENTERED&alt=json
2021-07-02 20:24:05,923 - INFO - URL being requested: POST https://sheets.googleapis.com/v4/spreadsheets/1XpiDFTavCGNXO7Yq39NggA1I9kxBS-_s342HdoEZYiI:batchUpdate?alt=json
2021-07-02 20:24:14,951 - INFO - Starting at: https://merx.com
2021-07-02 20:25:16,909 - ERROR - Exception occurred
Traceback (most recent call last):
  File "C:\Users\Movie Computer\Desktop\certification-data-scraper\Scrapers\base_scraper.py", line 49, in run
    self.login()
  File "C:\Users\Movie Computer\Desktop\certification-data-scraper\Scrapers\US\merx.py", line 42, in login
    self.driver.find_element_by_name("ContinueButton").click()
  File "C:\Users\Movie Computer\AppData\Local\Programs\Python\Python38\lib\site-packages\selenium\webdriver\remote\webdriver.py", line 496, in find_element_by_name
    return self.find_element(by=By.NAME, value=name)
  File "C:\Users\Movie Computer\AppData\Local\Programs\Python\Python38\lib\site-packages\selenium\webdriver\remote\webdriver.py", line 976, in find_element
    return self.execute(Command.FIND_ELEMENT, {
  File "C:\Users\Movie Computer\AppData\Local\Programs\Python\Python38\lib\site-packages\selenium\webdriver\remote\webdriver.py", line 321, in execute
    self.error_handler.check_response(response)
  File "C:\Users\Movie Computer\AppData\Local\Programs\Python\Python38\lib\site-packages\selenium\webdriver\remote\errorhandler.py", line 242, in check_response
    raise exception_class(message, screen, stacktrace)
selenium.common.exceptions.NoSuchElementException: Message: no such element: Unable to locate element: {"method":"css selector","selector":"[name="ContinueButton"]"}
  (Session info: chrome=91.0.4472.114)

2021-07-02 20:25:17,049 - INFO - Stopped at page 1 and on opportunity 6
2021-07-02 20:25:17,050 - INFO - Sheet ID is 1XpiDFTavCGNXO7Yq39NggA1I9kxBS-_s342HdoEZYiI
2021-07-02 20:25:17,056 - WARNING - Retry no. 1
2021-07-02 20:25:21,427 - INFO - Starting at: https://merx.com
2021-07-02 20:26:31,784 - INFO - Number of datapoints: 1
2021-07-02 20:26:31,784 - INFO - Currently at 6 of 0
2021-07-02 20:26:31,785 - INFO - Time to upload...
2021-07-02 20:26:31,791 - INFO - URL being requested: GET https://www.googleapis.com/discovery/v1/apis/sheets/v4/rest
2021-07-02 20:26:32,972 - INFO - URL being requested: POST https://sheets.googleapis.com/v4/spreadsheets/1XpiDFTavCGNXO7Yq39NggA1I9kxBS-_s342HdoEZYiI/values/Blad1:append?valueInputOption=RAW&fields=tableRange&alt=json
2021-07-02 20:27:43,021 - INFO - Number of datapoints: 2
2021-07-02 20:27:43,021 - INFO - Currently at 7 of 0
2021-07-02 20:27:43,022 - INFO - Time to upload...
2021-07-02 20:27:43,027 - INFO - URL being requested: GET https://www.googleapis.com/discovery/v1/apis/sheets/v4/rest
2021-07-02 20:27:44,396 - INFO - URL being requested: POST https://sheets.googleapis.com/v4/spreadsheets/1XpiDFTavCGNXO7Yq39NggA1I9kxBS-_s342HdoEZYiI/values/Blad1:append?valueInputOption=RAW&fields=tableRange&alt=json
2021-07-02 20:28:54,878 - INFO - Number of datapoints: 3
2021-07-02 20:28:54,878 - INFO - Currently at 8 of 0
2021-07-02 20:28:54,879 - INFO - Time to upload...
2021-07-02 20:28:54,885 - INFO - URL being requested: GET https://www.googleapis.com/discovery/v1/apis/sheets/v4/rest
2021-07-02 20:28:56,055 - INFO - URL being requested: POST https://sheets.googleapis.com/v4/spreadsheets/1XpiDFTavCGNXO7Yq39NggA1I9kxBS-_s342HdoEZYiI/values/Blad1:append?valueInputOption=RAW&fields=tableRange&alt=json
2021-07-02 20:30:05,645 - INFO - Number of datapoints: 4
2021-07-02 20:30:05,645 - INFO - Currently at 9 of 0
2021-07-02 20:30:05,646 - INFO - Time to upload...
2021-07-02 20:30:05,657 - INFO - URL being requested: GET https://www.googleapis.com/discovery/v1/apis/sheets/v4/rest
2021-07-02 20:30:06,924 - INFO - URL being requested: POST https://sheets.googleapis.com/v4/spreadsheets/1XpiDFTavCGNXO7Yq39NggA1I9kxBS-_s342HdoEZYiI/values/Blad1:append?valueInputOption=RAW&fields=tableRange&alt=json
2021-07-02 20:31:16,484 - INFO - Number of datapoints: 5
2021-07-02 20:31:16,484 - INFO - Currently at 10 of 0
2021-07-02 20:31:16,485 - INFO - Time to upload...
2021-07-02 20:31:16,496 - INFO - URL being requested: GET https://www.googleapis.com/discovery/v1/apis/sheets/v4/rest
2021-07-02 20:31:17,655 - INFO - URL being requested: POST https://sheets.googleapis.com/v4/spreadsheets/1XpiDFTavCGNXO7Yq39NggA1I9kxBS-_s342HdoEZYiI/values/Blad1:append?valueInputOption=RAW&fields=tableRange&alt=json
2021-07-02 20:31:45,407 - ERROR - Exception occurred
Traceback (most recent call last):
  File "C:\Users\Movie Computer\Desktop\certification-data-scraper\Scrapers\base_scraper.py", line 64, in run
    data = self.click_links()
  File "C:\Users\Movie Computer\Desktop\certification-data-scraper\Scrapers\US\merx.py", line 56, in click_links
    start, end = self.extract_info()
  File "C:\Users\Movie Computer\Desktop\certification-data-scraper\Scrapers\US\merx.py", line 66, in extract_info
    reference = self.driver.find_element_by_xpath('//span[contains(string(), "Reference")]/following-sibling::div').text
  File "C:\Users\Movie Computer\AppData\Local\Programs\Python\Python38\lib\site-packages\selenium\webdriver\remote\webdriver.py", line 394, in find_element_by_xpath
    return self.find_element(by=By.XPATH, value=xpath)
  File "C:\Users\Movie Computer\AppData\Local\Programs\Python\Python38\lib\site-packages\selenium\webdriver\remote\webdriver.py", line 976, in find_element
    return self.execute(Command.FIND_ELEMENT, {
  File "C:\Users\Movie Computer\AppData\Local\Programs\Python\Python38\lib\site-packages\selenium\webdriver\remote\webdriver.py", line 321, in execute
    self.error_handler.check_response(response)
  File "C:\Users\Movie Computer\AppData\Local\Programs\Python\Python38\lib\site-packages\selenium\webdriver\remote\errorhandler.py", line 242, in check_response
    raise exception_class(message, screen, stacktrace)
selenium.common.exceptions.NoSuchElementException: Message: no such element: Unable to locate element: {"method":"xpath","selector":"//span[contains(string(), "Reference")]/following-sibling::div"}
  (Session info: chrome=91.0.4472.114)

2021-07-02 20:31:45,409 - INFO - Stopped at page 1 and on opportunity 11
2021-07-02 20:31:45,409 - INFO - Sheet ID is 1XpiDFTavCGNXO7Yq39NggA1I9kxBS-_s342HdoEZYiI
2021-07-02 20:31:45,412 - WARNING - Retry no. 2
2021-07-02 20:31:49,736 - INFO - Starting at: https://merx.com
2021-07-02 20:32:16,948 - ERROR - Exception occurred
Traceback (most recent call last):
  File "C:\Users\Movie Computer\Desktop\certification-data-scraper\Scrapers\base_scraper.py", line 64, in run
    data = self.click_links()
  File "C:\Users\Movie Computer\Desktop\certification-data-scraper\Scrapers\US\merx.py", line 56, in click_links
    start, end = self.extract_info()
  File "C:\Users\Movie Computer\Desktop\certification-data-scraper\Scrapers\US\merx.py", line 66, in extract_info
    reference = self.driver.find_element_by_xpath('//span[contains(string(), "Reference")]/following-sibling::div').text
  File "C:\Users\Movie Computer\AppData\Local\Programs\Python\Python38\lib\site-packages\selenium\webdriver\remote\webdriver.py", line 394, in find_element_by_xpath
    return self.find_element(by=By.XPATH, value=xpath)
  File "C:\Users\Movie Computer\AppData\Local\Programs\Python\Python38\lib\site-packages\selenium\webdriver\remote\webdriver.py", line 976, in find_element
    return self.execute(Command.FIND_ELEMENT, {
  File "C:\Users\Movie Computer\AppData\Local\Programs\Python\Python38\lib\site-packages\selenium\webdriver\remote\webdriver.py", line 321, in execute
    self.error_handler.check_response(response)
  File "C:\Users\Movie Computer\AppData\Local\Programs\Python\Python38\lib\site-packages\selenium\webdriver\remote\errorhandler.py", line 242, in check_response
    raise exception_class(message, screen, stacktrace)
selenium.common.exceptions.NoSuchElementException: Message: no such element: Unable to locate element: {"method":"xpath","selector":"//span[contains(string(), "Reference")]/following-sibling::div"}
  (Session info: chrome=91.0.4472.114)

2021-07-02 20:32:16,950 - INFO - Stopped at page 1 and on opportunity 11
2021-07-02 20:32:16,950 - INFO - Sheet ID is 1XpiDFTavCGNXO7Yq39NggA1I9kxBS-_s342HdoEZYiI
2021-07-02 20:32:16,953 - WARNING - Retry no. 3
2021-07-02 20:32:20,798 - INFO - Starting at: https://merx.com
2021-07-02 20:32:48,514 - ERROR - Exception occurred
Traceback (most recent call last):
  File "C:\Users\Movie Computer\Desktop\certification-data-scraper\Scrapers\base_scraper.py", line 64, in run
    data = self.click_links()
  File "C:\Users\Movie Computer\Desktop\certification-data-scraper\Scrapers\US\merx.py", line 56, in click_links
    start, end = self.extract_info()
  File "C:\Users\Movie Computer\Desktop\certification-data-scraper\Scrapers\US\merx.py", line 66, in extract_info
    reference = self.driver.find_element_by_xpath('//span[contains(string(), "Reference")]/following-sibling::div').text
  File "C:\Users\Movie Computer\AppData\Local\Programs\Python\Python38\lib\site-packages\selenium\webdriver\remote\webdriver.py", line 394, in find_element_by_xpath
    return self.find_element(by=By.XPATH, value=xpath)
  File "C:\Users\Movie Computer\AppData\Local\Programs\Python\Python38\lib\site-packages\selenium\webdriver\remote\webdriver.py", line 976, in find_element
    return self.execute(Command.FIND_ELEMENT, {
  File "C:\Users\Movie Computer\AppData\Local\Programs\Python\Python38\lib\site-packages\selenium\webdriver\remote\webdriver.py", line 321, in execute
    self.error_handler.check_response(response)
  File "C:\Users\Movie Computer\AppData\Local\Programs\Python\Python38\lib\site-packages\selenium\webdriver\remote\errorhandler.py", line 242, in check_response
    raise exception_class(message, screen, stacktrace)
selenium.common.exceptions.NoSuchElementException: Message: no such element: Unable to locate element: {"method":"xpath","selector":"//span[contains(string(), "Reference")]/following-sibling::div"}
  (Session info: chrome=91.0.4472.114)

2021-07-02 20:32:48,516 - INFO - Stopped at page 1 and on opportunity 11
2021-07-02 20:32:48,516 - INFO - Sheet ID is 1XpiDFTavCGNXO7Yq39NggA1I9kxBS-_s342HdoEZYiI
2021-07-02 20:32:48,519 - WARNING - Retry no. 4
2021-07-02 20:32:52,983 - INFO - Starting at: https://merx.com
2021-07-02 20:33:20,412 - ERROR - Exception occurred
Traceback (most recent call last):
  File "C:\Users\Movie Computer\Desktop\certification-data-scraper\Scrapers\base_scraper.py", line 64, in run
    data = self.click_links()
  File "C:\Users\Movie Computer\Desktop\certification-data-scraper\Scrapers\US\merx.py", line 56, in click_links
    start, end = self.extract_info()
